State,County,GROCPTH14,FFRPTH14
MS,Adams,0.126035857,0.945268929
MS,Alcorn,0.187265918,0.722311396
MS,Amite,0.079182833,0.237548499
MS,Attala,0.104367792,0.52183896
MS,Benton,0.120540019,0
MS,Bolivar,0.236910685,0.533049041
MS,Calhoun,0.339097999,0.271278399
MS,Carroll,0.097522918,0
MS,Chickasaw,0.173280194,0.462080518
MS,Choctaw,0.482276344,0.482276344
MS,Claiborne,0.330396476,0.550660793
MS,Clarke,0.245413829,0.245413829
MS,Clay,0.098887515,0.543881335
MS,Coahoma,0.32248962,0.685290442
MS,Copiah,0.104177518,0.590339271
MS,Covington,0.257175188,0.565785413
MS,DeSoto,0.09946581,0.760620901
MS,Forrest,0.183414123,0.995676667
MS,Franklin,0.127665007,0.510660028
MS,George,0.085825859,0.514955156
MS,Greene,0.209409465,0.209409465
MS,Grenada,0.138465799,0.969260593
MS,Hancock,0.065289778,0.652897778
MS,Harrison,0.10549689,0.813833154
MS,Hinds,0.143602115,0.943671044
MS,Holmes,0.270870578,0.216696462
MS,Humphreys,0.228806773,0.343210159
MS,Issaquena,0,0
MS,Itawamba,0.212521783,0.51005228
MS,Jackson,0.134620971,0.588081084
MS,Jasper,0.180712005,0.24094934
MS,Jefferson,0.263192525,0.263192525
MS,Jefferson Davis,0.169176112,0.422940281
MS,Jones,0.131790892,0.732171621
MS,Kemper,0.098396143,0.295188429
MS,Lafayette,0.094464387,0.812393728
MS,Lamar,0.116474484,0.948435082
MS,Lauderdale,0.150490977,0.827700372
MS,Lawrence,0.319948808,0.479923212
MS,Leake,0.086232915,0.517397491
MS,Lee,0.199422847,0.938460456
MS,Leflore,0.318248361,0.668321558
MS,Lincoln,0.115025162,0.805176132
MS,Lowndes,0.167420057,0.669680228
MS,Madison,0.186846039,0.983400205
MS,Marion,0.193289006,0.811813824
MS,Marshall,0.110393553,0.358779047
MS,Monroe,0.166652779,0.555509263
MS,Montgomery,0.192307692,0.576923077
MS,Neshoba,0.101815714,0.610894281
MS,Newton,0.183217296,0.595456211
MS,Noxubee,0.269905533,0.269905533
MS,Oktibbeha,0.080948719,0.708301291
MS,Panola,0.116130531,0.580652654
MS,Pearl River,0.18108069,0.669998551
MS,Perry,0.245358633,0.245358633
MS,Pike,0.174746617,0.773877877
MS,Pontotoc,0.161550889,0.549273021
MS,Prentiss,0.275287085,0.629227623
MS,Quitman,0.260484501,0.520969002
MS,Rankin,0.08104275,0.837441751
MS,Scott,0.316222199,0.597308598
MS,Sharkey,0.645577792,0.645577792
MS,Simpson,0.109237884,0.69183993
MS,Smith,0.247096615,0.370644922
MS,Stone,0.0559441,0.783216783
MS,Sunflower,0.218213558,0.436427117
MS,Tallahatchie,0.135492175,0.406476526
MS,Tate,0.070911927,0.67366331
MS,Tippah,0.226870548,0.453741095
MS,Tishomingo,0.411946447,0.566426365
MS,Tunica,0.377429704,0.943574259
MS,Union,0.142363953,0.533864825
MS,Walthall,0.26919712,0.538394239
MS,Warren,0.104203572,0.750265719
MS,Washington,0.224682381,0.755749826
MS,Wayne,0.195217179,0.634455832
MS,Webster,0.401123145,0.601684717
MS,Wilkinson,0.435208356,0.435208356
MS,Winston,0.270592055,0.703539344
MS,Yalobusha,0.244379277,0.488758553
MS,Yazoo,0.143796959,0.359492397
MO,Adair,0.117178345,0.78118897
MO,Andrew,0.17262213,0.23016284
MO,Atchison,0.557413601,0.371609067
MO,Audrain,0.193147139,0.618070846
MO,Barry,0.308451573,0.420615782
MO,Barton,0.165878743,0.497636228
MO,Bates,0.241196334,0.542691751
MO,Benton,0.159523556,0.265872594
MO,Bollinger,0.242052606,0.161368404
MO,Boone,0.185274177,0.804784706
MO,Buchanan,0.089399459,0.7934202
MO,Butler,0.186167737,0.721399981
MO,Caldwell,0.553464689,0.221385876
MO,Callaway,0.089385475,0.491620112
MO,Camden,0.204447877,0.522477908
MO,Cape Girardeau,0.12813449,0.807247287
MO,Carroll,0.221165542,0.331748314
MO,Carter,0.798977309,0.479386385
MO,Cass,0.099118834,0.505506051
MO,Cedar,0.286697248,0.860091743
MO,Chariton,0.259942813,0.129971406
MO,Christian,0.146161435,0.511565024
MO,Clark,0.289142692,0.289142692
MO,Clay,0.132658913,0.659015243
MO,Clinton,0.098527021,0.295581063
MO,Cole,0.143683791,0.796791933
MO,Cooper,0.0568666,0.909866363
MO,Crawford,0.162271805,0.405679513
MO,Dade,0.262191924,0.393287887
MO,Dallas,0.122033071,0.549148819
MO,Daviess,0.361576473,0.120525491
MO,DeKalb,0.078789789,0.315159155
MO,Dent,0.319386777,0.383264133
MO,Douglas,0.147645061,0.295290123
MO,Dunklin,0.414752425,0.446656457
MO,Franklin,0.205712942,0.607342972
MO,Gasconade,0.269070362,0.739943495
MO,Gentry,0.439496045,0.439496045
MO,Greene,0.143424344,0.930509156
MO,Grundy,0.392272237,0.294204178
MO,Harrison,0.347262415,0.810278967
MO,Henry,0.181587071,0.726348284
MO,Hickory,0.216943269,0.108471635
MO,Holt,0.442869796,0.664304694
MO,Howard,0.196869771,0.196869771
MO,Howell,0.248923406,0.572523834
MO,Iron,0.38959774,0.097399435
MO,Jackson,0.161009147,0.712831404
MO,Jasper,0.076567724,0.816722391
MO,Jefferson,0.089800463,0.547782827
MO,Johnson,0.07358081,0.607041684
MO,Knox,0.25,0
MO,Laclede,0.141087502,0.649002511
MO,Lafayette,0.275330396,0.550660793
MO,Lawrence,0.184099098,0.447097809
MO,Lewis,0.19727757,0.295916354
MO,Lincoln,0.110601117,0.331803351
MO,Linn,0.24368451,0.48736902
MO,Livingston,0.199295821,0.265727762
MO,McDonald,0.307017544,0.307017544
MO,Macon,0.258414626,0.452225596
MO,Madison,0.161707633,0.64683053
MO,Maries,0.332852546,0.332852546
MO,Marion,0.20746888,0.656984786
MO,Mercer,0.537778973,0.537778973
MO,Miller,0.278429657,0.596634979
MO,Mississippi,0.351320967,0.42158516
MO,Moniteau,0.189202825,0.504540868
MO,Monroe,0.229700241,0.344550362
MO,Montgomery,0.25335698,0.422261633
MO,Morgan,0.395256917,0.395256917
MO,New Madrid,0.273642732,0.547285464
MO,Newton,0.102392573,0.460766579
MO,Nodaway,0.0433257,0.51990815
MO,Oregon,0.274951883,0.274951883
MO,Osage,0.218930161,0.291906882
MO,Ozark,0.210703751,0.105351875
MO,Pemiscot,0.283286119,0.339943343
MO,Perry,0.156233726,0.572856994
MO,Pettis,0.142095915,0.663114269
MO,Phelps,0.178384284,0.713537137
MO,Pike,0.107869047,0.485410711
MO,Platte,0.105498586,0.654091235
MO,Polk,0.096605912,0.41862562
MO,Pulaski,0.093569878,0.542705292
MO,Putnam,0.414164423,0.207082212
MO,Ralls,0.195026816,0.097513408
MO,Randolph,0.119655392,0.518506701
MO,Ray,0.0435749,0.305024184
MO,Reynolds,0.304645849,0.152322925
MO,Ripley,0.214761257,0.5011096
MO,St. Charles,0.121214357,0.711475574
MO,St. Clair,0.317225336,0.105741779
MO,Ste. Genevieve,0.167466786,0.334933572
MO,St. Francois,0.212249848,0.773195876
MO,St. Louis,0.177666697,0.80249452
MO,Saline,0.256992333,0.513984666
MO,Schuyler,0,0
MO,Scotland,0.411268764,0.411268764
MO,Scott,0.282754543,0.539804128
MO,Shannon,0.240124865,0.120062432
MO,Shelby,0.327439424,0.163719712
MO,Stoddard,0.234372384,0.502226538
MO,Stone,0.160751029,0.450102881
MO,Sullivan,0.467945718,0.467945718
MO,Taney,0.184399779,0.995758805
MO,Texas,0.233991108,0.428983699
MO,Vernon,0.0476168,0.571401362
MO,Warren,0.180434848,0.541304544
MO,Washington,0.079754357,0.319017426
MO,Wayne,0.297353553,0.371691942
MO,Webster,0.135545435,0.515072652
MO,Worth,0.482392668,0
MO,Wright,0.273358482,0.492045268
MO,St. Louis,0.343394693,0.878964397
MT,Beaverhead,0.321027287,0.74906367
MT,Big Horn,0.301159464,0.150579732
MT,Blaine,0.604320894,0.302160447
MT,Broadwater,0.176460208,0.176460208
MT,Carbon,0.38465237,0.769304741
MT,Carter,0.855431993,0
MT,Cascade,0.145730108,0.83794812
MT,Chouteau,0.33932813,0.169664065
MT,Custer,0.248097916,0.661594443
MT,Daniels,1.115448968,1.115448968
MT,Dawson,0.210128178,0.525320445
MT,Deer Lodge,0.327868852,0.327868852
MT,Fallon,0.321750322,0.965250965
MT,Fergus,0.611781157,0.611781157
MT,Flathead,0.168555897,0.716362564
MT,Gallatin,0.1952563,0.996834793
MT,Garfield,0.76394194,0
MT,Glacier,0.292056075,0.657126168
MT,Golden Valley,0,1.17370892
MT,Granite,0.934870676,0.934870676
MT,Hill,0.120510966,0.843576765
MT,Jefferson,0.259560478,0.259560478
MT,Judith Basin,1.004520342,0
MT,Lake,0.274923537,0.618577958
MT,Lewis and Clark,0.151846453,0.652939747
MT,Liberty,0.847816872,0
MT,Lincoln,0.418300654,0.418300654
MT,McCone,0.590318772,1.180637544
MT,Madison,0.383631714,0.127877238
MT,Meagher,1.079330815,0.539665407
MT,Mineral,0.704721635,0.234907212
MT,Missoula,0.186361861,0.745447446
MT,Musselshell,0.435824798,0
MT,Park,0.251889169,0.755667506
MT,Petroleum,2.06185567,0
MT,Phillips,0.477099237,0.477099237
MT,Pondera,0.321595112,0.321595112
MT,Powder River,0.560852496,0.560852496
MT,Powell,0.289477493,0.43421624
MT,Prairie,0.871080139,0
MT,Ravalli,0.292468925,0.414330977
MT,Richland,0.259156876,0.863856254
MT,Roosevelt,0.44122838,0.44122838
MT,Rosebud,0.643362642,0.536135535
MT,Sanders,0.967969025,0.615980289
MT,Sheridan,0.541125541,0.270562771
MT,Silver Bow,0.201845444,0.951557093
MT,Stillwater,0.430570506,0.322927879
MT,Sweet Grass,0.272851296,0
MT,Teton,0.329815303,0
MT,Toole,0.388349515,0.388349515
MT,Treasure,0,0
MT,Valley,0.392670157,1.570680628
MT,Wheatland,0.951474786,0
MT,Wibaux,0.89206066,0.89206066
MT,Yellowstone,0.115655962,0.745338422
NE,Adams,0.158947134,1.080840512
NE,Antelope,0.781494217,0.625195374
NE,Arthur,2.207505519,0
NE,Banner,0,0
NE,Blaine,0,0
NE,Boone,0.747244536,0.186811134
NE,Box Butte,0.352733686,0.440917108
NE,Boyd,0.983767831,0
NE,Brown,1.020061204,0
NE,Buffalo,0.207365627,0.870935634
NE,Burt,0.304275065,0.304275065
NE,Butler,0.242453631,0.121226815
NE,Cass,0.19589406,0.391788121
NE,Cedar,0.464576074,0.116144019
NE,Chase,0.754147813,0.251382604
NE,Cherry,0.520652551,0.867754252
NE,Cheyenne,0.295624754,0.492707923
NE,Clay,0.791765637,0.158353127
NE,Colfax,0.571210967,0.380807312
NE,Cuming,0.332336324,0.664672649
NE,Custer,0.559284116,0.279642058
NE,Dakota,0.335731415,0.623501199
NE,Dawes,0.331785003,0.884760009
NE,Dawson,0.166002656,0.705511288
NE,Deuel,1.030927835,0.515463918
NE,Dixon,0.345901072,0
NE,Dodge,0.190507294,0.680383192
NE,Douglas,0.163830618,0.747362143
NE,Dundy,0,0.530222694
NE,Fillmore,0.529941706,0.529941706
NE,Franklin,0.650195059,0
NE,Frontier,1.478743068,0
NE,Furnas,0.818330606,0.409165303
NE,Gage,0.230808291,0.692424872
NE,Garden,1.046572475,0
NE,Garfield,0.499251123,0.499251123
NE,Gosper,0.507614213,0.507614213
NE,Grant,1.615508885,0
NE,Greeley,0.805801773,0
NE,Hall,0.16262278,0.796851623
NE,Hamilton,0.109469075,0.4378763
NE,Harlan,0.286368843,0.859106529
NE,Hayes,1.071811361,0
NE,Hitchcock,0.689417442,0
NE,Holt,0.672882822,0.480630587
NE,Hooker,1.373626374,1.373626374
NE,Howard,0.314366551,0.314366551
NE,Jefferson,0.272665303,0.545330607
NE,Johnson,0.192864031,0.385728062
NE,Kearney,0.45153522,0.45153522
NE,Keith,0.369412634,0.985100357
NE,Keya Paha,1.234567901,0
NE,Kimball,0.269323997,0.538647994
NE,Knox,0.707380335,0.117896722
NE,Lancaster,0.165675376,0.931095611
NE,Lincoln,0.27921262,0.698031551
NE,Logan,0,0
NE,Loup,0,0
NE,McPherson,0,0
NE,Madison,0.227440723,0.909762893
NE,Merrick,0.257532835,0.515065671
NE,Morrill,0.617030029,1.439736734
NE,Nance,0.56022409,0.56022409
NE,Nemaha,0.557491289,0.557491289
NE,Nuckolls,0.457770657,0.457770657
NE,Otoe,0.253212635,0.506425271
NE,Pawnee,0.370096225,0.370096225
NE,Perkins,0.345901072,0
NE,Phelps,0.326548384,0.979645151
NE,Pierce,0.555401277,0.555401277
NE,Platte,0.183677218,0.704096002
NE,Polk,0.569151964,0.379434642
NE,Red Willow,0.092021717,1.012238888
NE,Richardson,0.246062992,0.61515748
NE,Rock,0.693000693,0
NE,Saline,0.280662363,0.491159136
NE,Sarpy,0.081304118,0.679470129
NE,Saunders,0.334624026,0.382427458
NE,Scotts Bluff,0.219388455,0.987248046
NE,Seward,0.29154519,0.583090379
NE,Sheridan,1.140901312,0.950751093
NE,Sherman,0.325309044,0
NE,Sioux,0.767459708,0
NE,Stanton,0.164771791,0.164771791
NE,Thayer,0.764818356,0.191204589
NE,Thomas,1.455604076,0
NE,Thurston,0.14349261,0.43047783
NE,Valley,0.713606089,0.713606089
NE,Washington,0.098726429,0.444268931
NE,Wayne,0.212066589,0.95429965
NE,Webster,0.546746856,0.273373428
NE,Wheeler,0,0
NE,York,0.215563699,1.005963929
NV,Churchill,0.083371545,0.708658135
NV,Clark,0.111128237,0.824281616
NV,Douglas,0.10518344,0.736284079
NV,Elko,0.208467574,0.739112307
NV,Esmeralda,1.216545012,0
NV,Eureka,0.495540139,0.991080278
NV,Humboldt,0.231494878,0.636610915
NV,Lander,0.332834082,0.332834082
NV,Lincoln,0.578703704,0.192901235
NV,Lyon,0.077236479,0.366873274
NV,Mineral,0.222222222,0.444444444
NV,Nye,0.165555083,0.638569604
NV,Pershing,0.149298298,0.597193192
NV,Storey,0,0
NV,Washoe,0.136339467,0.754411718
NV,White Pine,0.298983456,0.398644608
NV,Carson City,0.165070981,0.898719783
NH,Belknap,0.165823729,0.795953901
NH,Carroll,0.337559864,0.970484609
NH,Cheshire,0.183932208,0.630624713
NH,Coos,0.315925821,0.758221969
NH,Grafton,0.312297843,0.858819068
NH,Hillsborough,0.172761017,0.7132562
NH,Merrimack,0.142691155,0.72704541
NH,Rockingham,0.162995932,0.908120191
NH,Strafford,0.175153658,0.6926531
NH,Sullivan,0.139201448,0.417604343
NJ,Atlantic,0.316123383,0.755789237
NJ,Bergen,0.275286748,0.816219852
NJ,Burlington,0.15787531,0.689314732
NJ,Camden,0.305261057,0.673139767
NJ,Cape May,0.419533479,1.783017285
NJ,Cumberland,0.235086315,0.635368418
NJ,Essex,0.480066556,0.69370874
NJ,Gloucester,0.140917199,0.58772783
NJ,Hudson,0.402023568,0.756222772
NJ,Hunterdon,0.206239539,0.785296707
NJ,Mercer,0.349897857,0.753626153
NJ,Middlesex,0.265455933,0.783214576
NJ,Monmouth,0.25743748,0.842233731
NJ,Morris,0.210114723,0.826451242
NJ,Ocean,0.177383289,0.701005115
NJ,Passaic,0.481472165,0.650478721
NJ,Salem,0.216333153,0.525380515
NJ,Somerset,0.222510885,0.790815713
NJ,Sussex,0.213927361,0.517566197
NJ,Union,0.294788394,0.661917499
NJ,Warren,0.261885388,0.701478717
NM,Bernalillo,0.111020485,0.825992412
NM,Catron,0.562429696,0
NM,Chaves,0.106257021,0.637542123
NM,Cibola,0.109693225,0.511901715
NM,Colfax,0.23659306,1.261829653
NM,Curry,0.078479076,0.667072142
NM,De Baca,0.547945205,0.547945205
NM,Doña Ana,0.098279638,0.58967783
NM,Eddy,0.106392411,0.656086532
NM,Grant,0.171844927,0.756117679
NM,Guadalupe,0,0.223813787
NM,Harding,1.464128843,0
NM,Hidalgo,0.438596491,0.657894737
NM,Lea,0.128573265,0.628580408
NM,Lincoln,0.152237897,1.014919314
NM,Los Alamos,0.169664065,0.565546884
NM,Luna,0.081060268,0.770072549
NM,McKinley,0.161947691,0.674782045
NM,Mora,0.217770035,0.217770035
NM,Otero,0.107556621,0.507052641
NM,Quay,0.235266439,0.941065757
NM,Rio Arriba,0.100560625,0.502803127
NM,Roosevelt,0.0511876,0.40950041
NM,Sandoval,0.094471252,0.45782222
NM,San Juan,0.072706709,0.759381185
NM,San Miguel,0.106236057,0.531180283
NM,Santa Fe,0.188979779,0.735671283
NM,Sierra,0.176600442,0.529801325
NM,Socorro,0.11554015,0.635470826
NM,Taos,0.211582638,0.78587837
NM,Torrance,0.128114791,0.448401768
NM,Union,0.232720503,0.698161508
NM,Valencia,0.105517232,0.633103394
NY,Albany,0.337474973,1.05136434
NY,Allegany,0.272331155,0.377073906
NY,Bronx,0.872643428,0.649441404
NY,Broome,0.217888107,0.785410618
NY,Cattaraugus,0.254452926,0.623409669
NY,Cayuga,0.139553176,0.672392576
NY,Chautauqua,0.22718151,0.73455355
NY,Chemung,0.170901219,0.706391706
NY,Chenango,0.222554931,0.526038927
NY,Clinton,0.24500196,0.539004312
NY,Columbia,0.35414185,0.595602202
NY,Cortland,0.142787206,0.856723238
NY,Delaware,0.257615766,0.558167493
NY,Dutchess,0.316947592,0.822715027
NY,Erie,0.328336051,0.834385345
NY,Essex,0.465368805,0.594637917
NY,Franklin,0.253599157,0.448675432
NY,Fulton,0.203308382,0.757785787
NY,Genesee,0.169027416,0.642304182
NY,Greene,0.271019659,0.813058978
NY,Hamilton,0.84835631,0.84835631
NY,Herkimer,0.203940763,0.78438755
NY,Jefferson,0.260278918,0.848005508
NY,Kings,0.926465209,0.76054822
NY,Lewis,0.110213079,0.477590007
NY,Livingston,0.232248475,0.727711888
NY,Madison,0.165816855,0.580358993
NY,Monroe,0.254715232,0.733473182
NY,Montgomery,0.220976717,0.743285321
NY,Nassau,0.410708752,0.949487976
NY,New York,0.820159045,1.560257855
NY,Niagara,0.149865355,0.627561176
NY,Oneida,0.279124494,0.695664123
NY,Onondaga,0.258438774,0.914147067
NY,Ontario,0.173188584,0.793021412
NY,Orange,0.297793932,0.797662318
NY,Orleans,0.166730183,0.428734756
NY,Oswego,0.190219414,0.777418474
NY,Otsego,0.294464075,0.621646381
NY,Putnam,0.351804758,0.73376421
NY,Queens,0.677555803,0.844252621
NY,Rensselaer,0.244094784,0.619625221
NY,Richmond,0.492310033,0.667682276
NY,Rockland,0.327295857,0.790450371
NY,St. Lawrence,0.242369838,0.475763016
NY,Saratoga,0.115596143,0.742482916
NY,Schenectady,0.295373551,0.783382027
NY,Schoharie,0.0316797,0.380155864
NY,Schuyler,0.0541155,0.595270307
NY,Seneca,0.200665061,0.573328747
NY,Steuben,0.274406976,0.467508181
NY,Suffolk,0.339993932,0.874270111
NY,Sullivan,0.368697576,0.750562922
NY,Tioga,0.240625627,0.481251253
NY,Tompkins,0.191038389,0.70684204
NY,Ulster,0.271550888,0.858987503
NY,Warren,0.43094824,1.092761609
NY,Washington,0.160328352,0.529083563
NY,Wayne,0.152089603,0.706130297
NY,Westchester,0.494533401,0.789608424
NY,Wyoming,0.19423133,0.582693989
NY,Yates,0.39669946,0.555379245
NC,Alamance,0.192564445,0.808770669
NC,Alexander,0.106974754,0.427899016
NC,Alleghany,0.27576064,0.367680853
NC,Anson,0.116437027,0.543372793
NC,Ashe,0.184325002,0.663570007
NC,Avery,0.225060485,0.562651213
NC,Beaufort,0.210150257,0.69349585
NC,Bertie,0.298418383,0.547100368
NC,Bladen,0.201979398,0.750209193
NC,Brunswick,0.168299169,0.757346259
NC,Buncombe,0.223518095,0.878106802
NC,Burke,0.212323715,0.636971146
NC,Cabarrus,0.166577305,0.754803413
NC,Caldwell,0.147268175,0.638162093
NC,Camden,0,0.096796051
NC,Carteret,0.188923283,0.886486172
NC,Caswell,0.0433238,0.259942813
NC,Catawba,0.200603104,0.808883482
NC,Chatham,0.189234039,0.465806865
NC,Cherokee,0.147378505,0.810581777
NC,Chowan,0.274499039,0.686247598
NC,Clay,0.189018051,0.567054154
NC,Cleveland,0.175120524,0.618072438
NC,Columbus,0.280933401,0.860358541
NC,Craven,0.133958473,0.698497751
NC,Cumberland,0.14709127,0.845774803
NC,Currituck,0.400384369,0.840807175
NC,Dare,0.455788514,1.766180492
NC,Davidson,0.201131211,0.536349895
NC,Davie,0.096539074,0.699908288
NC,Duplin,0.200394108,0.601182325
NC,Durham,0.159614209,0.896556408
NC,Edgecombe,0.218447927,0.455099849
NC,Forsyth,0.208049319,0.747335052
NC,Franklin,0.111358575,0.397709195
NC,Gaston,0.15156754,0.776783642
NC,Gates,0.25935852,0
NC,Graham,0.231374364,0.578435909
NC,Granville,0.11965812,0.52991453
NC,Greene,0.237045465,0.237045465
NC,Guilford,0.212841156,0.82793257
NC,Halifax,0.320936379,0.830658864
NC,Harnett,0.157895568,0.615792715
NC,Haywood,0.168149182,0.638966891
NC,Henderson,0.206929437,0.539815923
NC,Hertford,0.329109758,0.740496956
NC,Hoke,0.116254287,0.251884288
NC,Hyde,0.176180409,0.704721635
NC,Iredell,0.1679916,0.845957702
NC,Jackson,0.146409312,0.707645006
NC,Johnston,0.18189535,0.639389714
NC,Jones,0.198491465,0.297737197
NC,Lee,0.20113305,0.771010023
NC,Lenoir,0.256476019,0.889116868
NC,Lincoln,0.175374864,0.688972679
NC,McDowell,0.177916157,0.62270655
NC,Macon,0.265682657,0.915129151
NC,Madison,0.094531361,0.283594082
NC,Martin,0.213183252,0.724823058
NC,Mecklenburg,0.197523256,0.821696745
NC,Mitchell,0.06531252,0.522500163
NC,Montgomery,0.182515057,0.657054207
NC,Moore,0.214875855,0.719834116
NC,Nash,0.233157052,0.773657492
NC,New Hanover,0.208046306,1.044854784
NC,Northampton,0.293212139,0.293212139
NC,Onslow,0.111946863,0.810282053
NC,Orange,0.142429853,0.740635237
NC,Pamlico,0.30892802,1.081248069
NC,Pasquotank,0.150803026,0.779148968
NC,Pender,0.177777778,0.604444444
NC,Perquimans,0.148522204,0.445566612
NC,Person,0.127772667,0.664417868
NC,Pitt,0.148271497,0.912439979
NC,Polk,0.147369455,0.442108366
NC,Randolph,0.140077603,0.546302652
NC,Richmond,0.262392583,0.502919117
NC,Robeson,0.215197388,0.504600772
NC,Rockingham,0.218112022,0.68705287
NC,Rowan,0.137055471,0.584289115
NC,Rutherford,0.195195195,0.585585586
NC,Sampson,0.171740827,0.515222482
NC,Scotland,0.196761862,0.646503261
NC,Stanly,0.247524752,0.726072607
NC,Stokes,0.150800319,0.517029665
NC,Surry,0.23297884,0.835982897
NC,Swain,0.210172341,1.190976601
NC,Transylvania,0.21183235,0.544711757
NC,Tyrrell,0.243013366,0.972053463
NC,Union,0.155557996,0.535302515
NC,Vance,0.224144887,0.627605684
NC,Wake,0.185242482,0.849111487
NC,Warren,0.24714547,0.543720034
NC,Washington,0.318217979,0.636435959
NC,Watauga,0.209284627,0.742009132
NC,Wayne,0.200874205,0.594587645
NC,Wilkes,0.188849182,0.508440106
NC,Wilson,0.233412366,0.663382514
NC,Yadkin,0.211685013,0.476291279
NC,Yancey,0.170319064,0.39741115
ND,Adams,0.419463087,0
ND,Barnes,0.269203159,0.71787509
ND,Benson,0.585394409,0
ND,Billings,0,0
ND,Bottineau,0.15037594,0.751879699
ND,Bowman,0.923929781,1.231906375
ND,Burke,0.890868597,0.890868597
ND,Burleigh,0.08839486,0.629813376
ND,Cass,0.143708272,0.688602138
ND,Cavalier,0.778210117,0.518806744
ND,Dickey,0.776699029,0.388349515
ND,Divide,0.411184211,0.411184211
ND,Dunn,0.227324392,0.227324392
ND,Eddy,0,0.841396719
ND,Emmons,1.168907072,0.584453536
ND,Foster,0.297441999,1.189767995
ND,Golden Valley,1.095890411,0
ND,Grand Forks,0.114060851,0.712880322
ND,Grant,0.423549343,0
ND,Griggs,0.431220354,0.431220354
ND,Hettinger,1.127819549,0.37593985
ND,Kidder,0.825082508,0
ND,LaMoure,0.964087732,0.241021933
ND,Logan,0.514403292,0
ND,McHenry,0.501002004,0
ND,McIntosh,0.714030703,0.357015352
ND,McKenzie,0.181884322,0.090942161
ND,McLean,0.313217791,0.10440593
ND,Mercer,0.343013949,0.571689915
ND,Morton,0.167661458,0.502984374
ND,Mountrail,0.511142916,0.613371499
ND,Nelson,1.642036125,0.328407225
ND,Oliver,0,0
ND,Pembina,0.701459035,0.140291807
ND,Pierce,0.227066303,0.68119891
ND,Ramsey,0.259425804,0.951227949
ND,Ransom,0.183621006,0.550863019
ND,Renville,0.386548125,0.77309625
ND,Richland,0.243427459,0.669425511
ND,Rolette,0.342090859,0.410509031
ND,Sargent,1.017552786,0
ND,Sheridan,0.754147813,0
ND,Sioux,0.226142017,0.226142017
ND,Slope,0,0
ND,Stark,0.098775188,0.691426314
ND,Steele,1.534526854,0
ND,Stutsman,0.14198495,0.899238014
ND,Towner,0,0.432900433
ND,Traill,0.866122247,0.866122247
ND,Walsh,0.364630811,0.273473108
ND,Ward,0.129712902,0.691802145
ND,Wells,1.43129771,0.715648855
ND,Williams,0.124494242,0.871459695
OH,Adams,0.142201998,0.533257492
OH,Allen,0.133282559,0.942498096
OH,Ashland,0.245121146,0.584519657
OH,Ashtabula,0.151247794,0.867154021
OH,Athens,0.169981302,0.911717893
OH,Auglaize,0.130887197,0.741694117
OH,Belmont,0.273534789,0.777414664
OH,Brown,0.181340103,0.566687823
OH,Butler,0.114924711,0.726965613
OH,Carroll,0.106432043,0.532160216
OH,Champaign,0.255571458,0.48558577
OH,Clark,0.139139095,0.915388784
OH,Clermont,0.128993848,0.654891844
OH,Clinton,0.191227441,0.741006334
OH,Columbiana,0.151391859,0.71911133
OH,Coshocton,0.219082046,0.575090371
OH,Crawford,0.164783427,0.776836158
OH,Cuyahoga,0.23336519,0.874722581
OH,Darke,0.210744118,0.55559813
OH,Defiance,0.129836406,0.701116593
OH,Delaware,0.089893344,0.877782067
OH,Erie,0.145065147,1.028643773
OH,Fairfield,0.093096867,0.658327847
OH,Fayette,0.243055556,1.111111111
OH,Franklin,0.215203432,0.898981885
OH,Fulton,0.16439643,0.587130108
OH,Gallia,0.164489917,1.019837484
OH,Geauga,0.127260194,0.615090938
OH,Greene,0.097668172,0.805762422
OH,Guernsey,0.303106845,0.959838343
OH,Hamilton,0.204554499,0.844252205
OH,Hancock,0.146010592,0.822968794
OH,Hardin,0.188702982,0.629009938
OH,Harrison,0.257350576,0.450363508
OH,Henry,0.143179296,0.680101657
OH,Highland,0.185852015,0.627250552
OH,Hocking,0.139251523,0.661444735
OH,Holmes,0.273360973,0.318921135
OH,Huron,0.17031713,0.817522226
OH,Jackson,0.274825944,0.732869183
OH,Jefferson,0.221585369,0.694300824
OH,Knox,0.179835532,0.65394739
OH,Lake,0.165772368,0.785237534
OH,Lawrence,0.178504779,0.616652873
OH,Licking,0.118070724,0.714327882
OH,Logan,0.263695695,0.791087086
OH,Lorain,0.174218319,0.608120546
OH,Lucas,0.16311115,0.856907872
OH,Madison,0.113848536,0.500933558
OH,Mahoning,0.180099827,0.861906314
OH,Marion,0.182592818,0.669506999
OH,Medina,0.119298525,0.670344091
OH,Meigs,0.085722858,0.685782864
OH,Mercer,0.171438368,0.636771081
OH,Miami,0.096246391,0.750721848
OH,Monroe,0.069132389,0.414794331
OH,Montgomery,0.157564207,0.894739606
OH,Morgan,0.13474365,0.13474365
OH,Morrow,0.170687301,0.398270369
OH,Muskingum,0.186441073,0.745764292
OH,Noble,0.278493351,0.556986702
OH,Ottawa,0.218690771,0.874763085
OH,Paulding,0.263310338,0.526620675
OH,Perry,0.223388808,0.558472021
OH,Pickaway,0.140656868,0.632955904
OH,Pike,0.10617214,0.672423556
OH,Portage,0.105014764,0.765990042
OH,Preble,0.120232771,0.529024191
OH,Putnam,0.146322905,0.643820784
OH,Richland,0.180413639,0.787259517
